date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1889-01-01,108.5,27.274193548387096,11.80967741935484,210.5,13.635483870967741,23.10967741935484
1889-02-01,44.3,26.814285714285713,11.674999999999999,180.8,13.950000000000001,20.87142857142857
1889-03-01,9.299999999999999,25.216129032258067,10.241935483870968,141.0,12.829032258064515,16.393548387096775
1889-04-01,88.1,19.65666666666667,8.596666666666666,79.8,12.496666666666666,11.253333333333334
1889-05-01,86.6,15.619354838709677,6.916129032258064,48.0,11.180645161290323,7.670967741935484
1889-06-01,179.8,12.53,5.16,32.5,9.729999999999999,6.3
1889-07-01,42.7,12.02258064516129,3.351612903225807,37.7,9.041935483870969,6.97741935483871
1889-08-01,77.1,13.129032258064516,4.567741935483871,52.5,9.425806451612903,9.951612903225806
1889-09-01,53.4,14.91,4.963333333333334,72.3,10.18,13.72
1889-10-01,116.5,19.16774193548387,7.216129032258064,107.5,11.503225806451614,17.506451612903227
1889-11-01,73.4,21.790000000000003,8.7,137.9,12.666666666666666,20.55666666666667
1889-12-01,11.6,25.016129032258064,10.12258064516129,179.6,13.074193548387097,22.68064516129032
1890-01-01,21.9,28.94193548387097,13.125806451612902,210.5,14.564516129032258,23.4741935483871
1890-02-01,3.9000000000000004,27.964285714285715,12.87142857142857,180.8,15.103571428571428,20.985714285714288
1890-03-01,35.4,24.738709677419354,10.870967741935484,141.0,14.238709677419354,16.335483870967742
1890-04-01,49.0,20.5,7.71,79.8,12.076666666666666,11.623333333333333
1890-05-01,37.0,16.193548387096776,6.425806451612903,48.0,10.961290322580645,7.725806451612903
1890-06-01,59.9,13.15,5.786666666666666,32.5,10.33,6.326666666666667
1890-07-01,62.0,11.493548387096775,3.541935483870968,37.7,8.974193548387097,7.074193548387097
1890-08-01,98.0,12.812903225806451,4.232258064516128,52.5,9.364516129032259,9.80967741935484
1890-09-01,64.4,15.65,5.766666666666667,72.3,10.479999999999999,13.43
1890-10-01,88.7,18.251612903225805,6.22258064516129,107.5,10.67741935483871,17.706451612903226
1890-11-01,81.2,20.71333333333333,7.533333333333333,137.9,11.75,20.84333333333333
1890-12-01,37.4,23.82903225806452,9.212903225806452,179.6,12.54516129032258,22.751612903225805
1891-01-01,18.0,26.219354838709677,10.332258064516129,210.5,13.629032258064516,23.758064516129032
1891-02-01,3.2,26.575,10.303571428571429,180.8,13.353571428571428,21.560714285714287
1891-03-01,16.900000000000002,24.983870967741936,10.33548387096774,141.0,13.490322580645161,16.638709677419353
1891-04-01,21.0,19.266666666666666,7.59,79.8,12.183333333333334,11.46
1891-05-01,34.9,16.24838709677419,5.670967741935484,48.0,10.64516129032258,8.038709677419355
1891-06-01,111.1,12.816666666666666,4.926666666666667,32.5,10.143333333333334,6.433333333333334
1891-07-01,56.1,11.858064516129033,4.051612903225807,37.7,9.13225806451613,7.164516129032258
1891-08-01,31.0,13.583870967741936,4.293548387096774,52.5,9.577419354838709,10.07741935483871
1891-09-01,48.5,15.95,5.303333333333333,72.3,10.313333333333333,14.01
1891-10-01,91.60000000000001,18.4,6.483870967741935,107.5,11.035483870967743,17.716129032258067
1891-11-01,38.7,21.32,7.930000000000001,137.9,12.186666666666667,20.959999999999997
1891-12-01,74.2,24.25483870967742,9.370967741935484,179.6,12.351612903225806,22.929032258064513
1892-01-01,6.1,26.48709677419355,10.27741935483871,210.5,13.280645161290321,23.216129032258067
1892-02-01,0.4,27.92413793103448,11.458620689655174,186.0,14.444827586206896,21.32758620689655
1892-03-01,41.4,25.59032258064516,10.783870967741937,141.0,13.858064516129033,15.880645161290323
1892-04-01,102.2,19.279999999999998,6.676666666666667,79.8,11.129999999999999,11.243333333333334
1892-05-01,83.7,15.264516129032257,5.738709677419355,48.0,10.741935483870968,7.761290322580645
1892-06-01,83.3,12.66,4.406666666666666,32.5,9.453333333333335,6.41
1892-07-01,75.1,12.02258064516129,3.4129032258064513,37.7,8.816129032258065,7.119354838709677
1892-08-01,58.199999999999996,13.229032258064517,4.480645161290322,52.5,9.483870967741936,10.029032258064515
1892-09-01,56.0,14.866666666666667,5.256666666666666,72.3,10.443333333333333,13.95
1892-10-01,40.6,17.816129032258065,6.622580645161291,107.5,11.383870967741935,17.729032258064517
1892-11-01,73.4,21.813333333333333,8.416666666666666,137.9,12.833333333333334,21.336666666666666
1892-12-01,62.6,23.19677419354839,8.841935483870968,179.6,12.32258064516129,22.95483870967742
1893-01-01,28.2,26.20967741935484,10.62258064516129,210.5,12.974193548387097,23.358064516129033
1893-02-01,8.0,27.982142857142858,11.042857142857143,180.8,13.589285714285714,21.164285714285715
1893-03-01,30.0,25.22258064516129,10.17741935483871,141.0,13.135483870967741,16.403225806451612
1893-04-01,102.1,18.916666666666668,7.666666666666667,79.8,11.856666666666666,11.546666666666665
1893-05-01,129.9,15.583870967741934,6.819354838709677,48.0,11.0,7.725806451612903
1893-06-01,75.0,12.106666666666666,4.566666666666666,32.5,9.58,6.433333333333334
1893-07-01,65.2,11.654838709677419,3.9129032258064513,37.7,9.009677419354839,7.180645161290323
1893-08-01,82.7,13.387096774193548,4.361290322580645,52.5,9.325806451612904,10.106451612903227
1893-09-01,124.5,15.006666666666666,5.5633333333333335,72.3,10.066666666666666,13.896666666666667
1893-10-01,83.0,18.916129032258063,6.893548387096774,107.5,11.077419354838709,18.519354838709678
1893-11-01,44.1,20.423333333333336,8.073333333333332,137.9,12.18,20.983333333333334
1893-12-01,23.3,24.503225806451614,9.932258064516128,179.6,12.564516129032258,23.164516129032258
1894-01-01,21.900000000000002,26.929032258064513,11.748387096774193,210.5,13.970967741935485,23.677419354838708
1894-02-01,22.0,26.25,11.060714285714285,180.8,13.517857142857142,21.407142857142855
1894-03-01,62.699999999999996,23.719354838709677,10.832258064516129,141.0,13.896774193548387,16.380645161290325
1894-04-01,83.7,19.616666666666667,8.256666666666666,79.8,12.360000000000001,11.466666666666667
1894-05-01,77.8,14.958064516129031,5.66774193548387,48.0,10.345161290322581,8.0
1894-06-01,49.7,13.123333333333333,5.113333333333333,32.5,9.836666666666668,6.806666666666667
1894-07-01,137.9,11.26774193548387,3.9322580645161294,37.7,8.593548387096773,6.958064516129032
1894-08-01,68.6,12.851612903225806,4.935483870967742,52.5,9.258064516129032,10.238709677419354
1894-09-01,79.6,14.666666666666666,4.79,72.3,9.95,13.973333333333333
