date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1889-01-01,73.8,27.11935483870968,11.674193548387096,201.8,13.541935483870969,23.822580645161292
1889-02-01,36.3,26.364285714285717,11.467857142857143,167.9,13.742857142857144,21.52857142857143
1889-03-01,10.700000000000001,24.63225806451613,9.86774193548387,126.6,12.54516129032258,17.067741935483873
1889-04-01,100.0,18.79,8.21,75.2,12.003333333333334,11.786666666666667
1889-05-01,81.3,14.390322580645162,6.303225806451613,45.6,10.458064516129031,7.941935483870967
1889-06-01,155.9,11.136666666666667,4.406666666666666,30.0,9.1,6.3933333333333335
1889-07-01,33.800000000000004,10.541935483870969,2.0935483870967744,34.1,8.306451612903226,7.064516129032258
1889-08-01,83.8,11.780645161290321,3.545161290322581,49.6,8.716129032258063,10.151612903225805
1889-09-01,51.1,13.876666666666667,4.01,71.7,9.483333333333333,14.116666666666667
1889-10-01,70.3,18.519354838709678,6.864516129032259,107.5,11.351612903225806,18.02258064516129
1889-11-01,58.5,21.126666666666665,8.31,136.0,12.31,21.28666666666667
1889-12-01,20.5,24.948387096774194,9.816129032258065,171.7,12.94516129032258,23.53548387096774
1890-01-01,40.6,28.83225806451613,12.912903225806453,201.8,14.51290322580645,24.15806451612903
1890-02-01,1.9000000000000001,27.47142857142857,12.678571428571429,167.9,15.096428571428572,21.660714285714285
1890-03-01,51.5,23.970967741935485,10.48709677419355,126.6,14.16451612903226,17.02258064516129
1890-04-01,40.300000000000004,19.63,7.006666666666666,75.2,11.47,12.15
1890-05-01,35.8,14.935483870967742,5.606451612903226,45.6,10.235483870967743,7.983870967741935
1890-06-01,63.800000000000004,11.836666666666668,5.013333333333334,30.0,9.76,6.426666666666667
1890-07-01,63.5,9.961290322580645,2.225806451612903,34.1,8.251612903225807,7.145161290322581
1890-08-01,77.9,11.403225806451612,3.07741935483871,49.6,8.63225806451613,9.993548387096775
1890-09-01,67.7,14.706666666666667,4.663333333333333,71.7,9.816666666666666,13.843333333333334
1890-10-01,64.2,17.570967741935487,5.593548387096774,107.5,10.26774193548387,18.203225806451613
1890-11-01,93.1,19.94,6.963333333333334,136.0,11.213333333333333,21.59
1890-12-01,48.9,23.448387096774194,8.55483870967742,171.7,12.270967741935483,23.62258064516129
1891-01-01,14.5,25.893548387096775,9.993548387096775,201.8,13.66451612903226,24.451612903225808
1891-02-01,3.5000000000000004,26.082142857142856,9.832142857142857,167.9,13.15,22.217857142857145
1891-03-01,72.3,24.32903225806452,9.83548387096774,126.6,13.33548387096774,17.306451612903224
1891-04-01,29.2,18.283333333333335,6.926666666666667,75.2,11.596666666666666,11.993333333333334
1891-05-01,63.2,15.009677419354839,4.735483870967743,45.6,9.890322580645162,8.293548387096775
1891-06-01,67.0,11.443333333333333,4.233333333333333,30.0,9.56,6.53
1891-07-01,82.3,10.37741935483871,2.832258064516129,34.1,8.441935483870967,7.238709677419355
1891-08-01,53.2,12.203225806451613,3.2161290322580647,49.6,8.86774193548387,10.290322580645162
1891-09-01,48.1,14.956666666666667,4.33,71.7,9.626666666666667,14.416666666666666
1891-10-01,111.5,17.67096774193548,5.970967741935484,107.5,10.66451612903226,18.22258064516129
1891-11-01,52.0,20.69,7.433333333333334,136.0,11.823333333333332,21.703333333333333
1891-12-01,48.8,23.996774193548386,8.948387096774193,171.7,12.029032258064515,23.780645161290323
1892-01-01,8.2,26.29032258064516,9.903225806451612,201.8,13.070967741935483,23.993548387096773
1892-02-01,15.6,27.520689655172415,11.279310344827588,172.7,14.26551724137931,22.020689655172415
1892-03-01,44.3,25.070967741935487,10.441935483870967,126.6,13.703225806451613,16.62258064516129
1892-04-01,149.2,18.323333333333334,5.933333333333334,75.2,10.453333333333335,11.803333333333335
1892-05-01,93.2,13.958064516129031,4.812903225806451,45.6,9.974193548387097,8.02258064516129
1892-06-01,87.6,11.236666666666668,3.3466666666666667,30.0,8.746666666666666,6.503333333333333
1892-07-01,56.8,10.509677419354839,1.9838709677419355,34.1,8.064516129032258,7.209677419354839
1892-08-01,83.8,11.861290322580645,3.2451612903225806,49.6,8.751612903225807,10.219354838709679
1892-09-01,71.3,13.816666666666666,4.243333333333334,71.7,9.770000000000001,14.333333333333334
1892-10-01,55.5,17.103225806451615,5.964516129032258,107.5,11.074193548387097,18.283870967741933
1892-11-01,93.10000000000001,21.06,7.86,136.0,12.56,22.063333333333333
