date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1889-01-01,59.599999999999994,29.82903225806452,12.67741935483871,230.2,13.464516129032257,23.725806451612904
1889-02-01,23.6,28.939285714285713,12.475,195.7,13.792857142857143,21.49285714285714
1889-03-01,7.9,27.0,11.09032258064516,155.5,12.8,17.029032258064515
1889-04-01,179.6,21.116666666666667,9.29,89.7,12.503333333333334,11.66
1889-05-01,115.4,16.799999999999997,7.567741935483871,52.9,11.46774193548387,7.980645161290322
1889-06-01,128.2,13.683333333333334,5.64,35.5,9.946666666666665,6.62
1889-07-01,34.0,13.2,3.832258064516129,41.5,9.303225806451612,7.370967741935484
1889-08-01,108.9,14.429032258064517,5.22258064516129,57.6,9.735483870967743,10.40967741935484
1889-09-01,56.9,16.513333333333332,5.816666666666666,79.7,10.463333333333333,14.153333333333334
1889-10-01,108.6,21.11935483870968,7.8,117.8,11.448387096774193,18.01290322580645
1889-11-01,62.7,24.426666666666666,9.773333333333333,155.0,12.65,21.123333333333335
1889-12-01,15.4,27.574193548387097,10.890322580645162,204.5,12.94516129032258,23.429032258064513
1890-01-01,36.3,31.403225806451612,14.02258064516129,230.2,14.383870967741935,24.067741935483873
1890-02-01,0.5,30.04642857142857,13.65,195.7,14.875,21.607142857142858
1890-03-01,28.700000000000003,26.519354838709678,11.654838709677419,155.5,14.148387096774194,16.958064516129035
1890-04-01,35.1,21.94,8.553333333333335,89.7,12.15,12.03
1890-05-01,35.2,17.361290322580647,7.15483870967742,52.9,11.23225806451613,8.048387096774194
1890-06-01,90.9,14.26,6.303333333333333,35.5,10.51,6.663333333333333
1890-07-01,45.6,12.696774193548388,4.077419354838709,41.5,9.206451612903225,7.448387096774193
1890-08-01,75.6,14.116129032258065,4.935483870967742,57.6,9.674193548387096,10.280645161290321
1890-09-01,52.0,17.176666666666666,6.706666666666666,79.7,10.76,13.856666666666666
1890-10-01,69.39999999999999,20.216129032258067,6.935483870967742,117.8,10.72258064516129,18.200000000000003
1890-11-01,49.1,23.40666666666667,8.666666666666666,155.0,11.78,21.396666666666665
1890-12-01,10.6,26.583870967741937,10.093548387096773,204.5,12.461290322580645,23.496774193548386
1891-01-01,11.399999999999999,28.796774193548387,11.27741935483871,230.2,13.496774193548386,24.351612903225806
1891-02-01,0.8,28.682142857142857,11.174999999999999,195.7,13.178571428571429,22.142857142857142
1891-03-01,11.399999999999999,26.73225806451613,11.161290322580646,155.5,13.40967741935484,17.270967741935483
1891-04-01,21.6,20.766666666666666,8.389999999999999,89.7,12.253333333333334,11.870000000000001
1891-05-01,15.799999999999999,17.4,6.370967741935484,52.9,10.948387096774193,8.351612903225806
1891-06-01,59.199999999999996,13.91,5.3133333333333335,35.5,10.32,6.763333333333334
1891-07-01,36.599999999999994,13.01290322580645,4.503225806451613,41.5,9.341935483870968,7.551612903225807
1891-08-01,27.599999999999998,14.861290322580645,4.925806451612903,57.6,9.870967741935484,10.558064516129033
1891-09-01,32.3,17.466666666666665,6.1433333333333335,79.7,10.603333333333333,14.436666666666667
1891-10-01,67.39999999999999,20.309677419354838,7.112903225806452,117.8,11.070967741935483,18.206451612903226
1891-11-01,30.799999999999997,23.933333333333334,9.020000000000001,155.0,12.166666666666666,21.509999999999998
