date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1979-08-01,88.5,13.8,3.0806451612903225,48.0,8.783870967741937,10.616129032258065
1979-09-01,104.4,15.83,5.763333333333334,68.7,10.143333333333334,13.066666666666666
1979-10-01,77.2,19.809677419354838,7.841935483870968,104.6,12.029032258064515,18.812903225806455
1979-11-01,58.400000000000006,25.283333333333335,10.573333333333332,173.0,12.786666666666667,23.776666666666664
1979-12-01,0.2,29.23225806451613,11.887096774193548,268.6,11.85483870967742,27.293548387096774
1980-01-01,21.900000000000002,27.85483870967742,12.33548387096774,249.2,12.229032258064517,25.677419354838708
1980-02-01,0.4,30.20689655172414,12.955172413793104,237.4,12.337931034482759,25.103448275862068
1980-03-01,21.2,26.98709677419355,10.261290322580646,177.3,11.861290322580645,20.54516129032258
1980-04-01,68.1,22.346666666666668,8.860000000000001,100.7,11.6,14.06
1980-05-01,30.7,17.86774193548387,6.967741935483871,43.2,11.264516129032257,8.7
1980-06-01,54.5,13.046666666666665,2.8233333333333333,29.2,8.56,7.156666666666666
1980-07-01,61.7,12.87741935483871,2.8419354838709676,31.3,8.606451612903227,8.09032258064516
1980-08-01,36.9,14.887096774193548,3.667741935483871,55.9,9.09032258064516,11.261290322580646
1980-09-01,30.2,18.066666666666666,5.366666666666666,88.8,10.233333333333333,15.656666666666666
1980-10-01,47.3,22.01290322580645,7.558064516129033,128.8,11.374193548387098,21.238709677419354
1980-11-01,22.4,27.083333333333332,10.513333333333332,198.2,11.323333333333332,24.566666666666666
1980-12-01,89.6,29.84193548387097,13.596774193548388,251.4,13.516129032258064,26.674193548387095
1981-01-01,87.5,34.40967741935484,17.161290322580644,281.6,15.996774193548386,26.703225806451613
1981-02-01,15.6,31.914285714285715,16.164285714285715,210.1,16.307142857142857,23.72142857142857
1981-03-01,35.1,25.183870967741935,10.770967741935483,157.0,12.435483870967742,18.648387096774194
1981-04-01,13.3,22.986666666666668,8.46,101.8,12.43,15.17
1981-05-01,63.4,17.032258064516128,6.429032258064516,46.5,10.790322580645162,8.438709677419356
1981-06-01,145.7,12.6,4.703333333333333,30.1,9.4,6.326666666666667
1981-07-01,102.1,11.719354838709679,4.074193548387097,32.5,8.906451612903227,7.058064516129033
1981-08-01,150.2,12.964516129032257,4.341935483870968,49.2,9.074193548387097,10.16451612903226
1981-09-01,23.9,18.40666666666667,6.526666666666667,81.9,10.976666666666667,15.553333333333335
1981-10-01,1.7,21.845161290322583,7.638709677419355,146.6,11.22258064516129,21.796774193548387
1981-11-01,32.300000000000004,24.403333333333332,10.356666666666666,178.6,12.373333333333333,23.43
1981-12-01,16.6,27.883870967741935,12.0,244.4,12.261290322580646,25.880645161290325
1982-01-01,41.7,31.63225806451613,15.996774193548386,271.7,14.5,26.616129032258065
1982-02-01,0.0,30.97142857142857,14.803571428571429,228.5,14.135714285714286,25.12857142857143
1982-03-01,46.7,27.325806451612905,13.261290322580646,158.7,14.461290322580645,18.948387096774194
1982-04-01,15.200000000000001,21.990000000000002,8.233333333333333,94.7,11.553333333333335,15.266666666666667
1982-05-01,28.6,16.467741935483872,5.319354838709677,50.0,9.858064516129033,8.741935483870968
1982-06-01,27.8,12.76,0.7666666666666667,29.400000000000002,7.55,8.426666666666668
1982-07-01,10.2,12.496774193548386,-1.1548387096774193,32.4,6.632258064516129,9.638709677419355
1982-08-01,7.3,18.17096774193548,2.9419354838709677,65.1,8.596774193548388,13.393548387096773
1982-09-01,26.4,17.636666666666667,4.133333333333334,95.2,8.556666666666667,16.53666666666667
1982-10-01,7.0,21.41290322580645,6.229032258064516,166.8,8.880645161290323,21.848387096774193
