date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1889-01-01,45.400000000000006,31.82903225806452,13.758064516129032,255.0,13.425806451612903,24.54516129032258
1889-02-01,37.4,30.86785714285714,13.260714285714286,212.6,13.717857142857143,22.317857142857143
1889-03-01,14.2,28.648387096774194,11.345161290322581,170.4,12.551612903225807,17.98709677419355
1889-04-01,119.6,22.490000000000002,9.096666666666666,98.3,12.376666666666667,12.543333333333333
1889-05-01,45.7,17.81935483870968,6.658064516129032,57.5,11.174193548387096,8.529032258064515
1889-06-01,122.3,14.313333333333333,4.486666666666666,37.3,9.686666666666667,7.053333333333333
1889-07-01,15.799999999999999,13.851612903225806,2.851612903225807,43.3,8.996774193548386,7.770967741935484
1889-08-01,71.7,15.23225806451613,4.212903225806452,59.9,9.529032258064515,10.96774193548387
1889-09-01,43.9,17.78666666666667,4.983333333333333,86.4,10.383333333333333,14.886666666666667
1889-10-01,80.3,22.94193548387097,7.854838709677419,132.7,11.529032258064515,18.893548387096775
1889-11-01,59.0,26.266666666666666,10.056666666666667,180.1,12.513333333333332,22.0
1889-12-01,0.0,29.73548387096774,11.90967741935484,235.1,12.883870967741935,24.42258064516129
1890-01-01,24.4,33.41612903225807,15.064516129032258,255.0,14.419354838709678,24.861290322580647
1890-02-01,7.9,31.839285714285715,14.428571428571429,212.6,14.971428571428572,22.432142857142857
1890-03-01,22.299999999999997,28.0,11.848387096774195,170.4,14.12258064516129,17.916129032258063
1890-04-01,56.9,23.376666666666665,8.083333333333334,98.3,11.963333333333333,12.9
1890-05-01,71.9,18.345161290322583,6.070967741935483,57.5,10.929032258064517,8.587096774193547
1890-06-01,94.60000000000001,14.93,5.156666666666666,37.3,10.33,7.093333333333334
1890-07-01,68.6,13.290322580645162,3.0612903225806454,43.3,8.916129032258064,7.861290322580645
1890-08-01,45.8,14.87741935483871,3.8096774193548386,59.9,9.441935483870967,10.82258064516129
1890-09-01,47.8,18.5,5.7733333333333325,86.4,10.71,14.596666666666666
1890-10-01,37.1,22.006451612903227,6.758064516129032,132.7,10.648387096774194,19.083870967741937
1890-11-01,49.0,25.13,8.74,180.1,11.456666666666667,22.256666666666668
1890-12-01,34.6,28.47741935483871,10.841935483870968,235.1,12.261290322580646,24.496774193548386
1891-01-01,10.899999999999999,30.60967741935484,12.141935483870967,255.0,13.616129032258065,25.14516129032258
1891-02-01,0.0,30.535714285714285,11.696428571428571,212.6,13.114285714285714,22.960714285714285
1891-03-01,54.1,28.26774193548387,11.264516129032257,170.4,13.287096774193548,18.212903225806453
1891-04-01,83.9,22.040000000000003,7.98,98.3,12.063333333333333,12.72
1891-05-01,12.2,18.39032258064516,5.193548387096774,57.5,10.612903225806452,8.893548387096773
1891-06-01,49.7,14.513333333333332,4.176666666666667,37.3,10.136666666666667,7.183333333333334
1891-07-01,30.7,13.641935483870967,3.519354838709677,43.3,9.048387096774194,7.958064516129032
1891-08-01,10.2,15.609677419354838,3.832258064516129,59.9,9.651612903225805,11.103225806451613
1891-09-01,14.2,18.73,5.233333333333333,86.4,10.516666666666667,15.173333333333334
1891-10-01,107.1,22.048387096774192,7.0,132.7,10.996774193548386,19.06451612903226
1891-11-01,13.299999999999999,25.790000000000003,9.193333333333333,180.1,12.013333333333332,22.373333333333335
1891-12-01,37.2,29.016129032258064,11.048387096774194,235.1,12.074193548387097,24.683870967741935
1892-01-01,16.299999999999997,30.983870967741936,12.02258064516129,255.0,13.080645161290322,24.648387096774194
1892-02-01,3.0,32.15862068965517,12.96206896551724,218.9,14.237931034482758,22.78965517241379
1892-03-01,9.6,29.212903225806453,11.916129032258064,170.4,13.667741935483871,17.44516129032258
1892-04-01,40.699999999999996,22.236666666666668,6.903333333333333,98.3,10.873333333333333,12.526666666666667
1892-05-01,34.699999999999996,17.458064516129035,5.351612903225806,57.5,10.719354838709679,8.616129032258065
1892-06-01,39.2,14.47,3.6233333333333335,37.3,9.379999999999999,7.183333333333334
1892-07-01,57.7,13.870967741935484,2.851612903225807,43.3,8.758064516129032,7.903225806451613
1892-08-01,60.6,15.387096774193548,4.029032258064516,59.9,9.570967741935483,11.035483870967743
1892-09-01,50.2,17.706666666666667,5.213333333333334,86.4,10.683333333333334,15.123333333333333
1892-10-01,41.2,21.6,7.248387096774193,132.7,11.44516129032258,19.05806451612903
1892-11-01,25.2,26.23,9.770000000000001,180.1,12.766666666666667,22.740000000000002
1892-12-01,39.9,27.76774193548387,10.44516129032258,235.1,12.01290322580645,24.725806451612904
1893-01-01,2.3,30.674193548387095,12.387096774193548,255.0,12.754838709677419,24.809677419354838
1893-02-01,0.0,32.08571428571428,12.485714285714286,212.6,13.353571428571428,22.63214285714286
1893-03-01,32.6,28.56451612903226,11.167741935483871,170.4,12.95483870967742,17.996774193548386
1893-04-01,41.8,21.663333333333334,8.053333333333333,98.3,11.696666666666665,12.853333333333333
1893-05-01,136.1,17.761290322580646,6.509677419354839,57.5,10.94516129032258,8.564516129032258
1893-06-01,69.5,13.803333333333335,3.8866666666666663,37.3,9.526666666666667,7.183333333333334
1893-07-01,48.9,13.448387096774193,3.390322580645161,43.3,8.938709677419356,7.970967741935484
1893-08-01,41.1,15.432258064516128,3.925806451612903,59.9,9.435483870967742,11.106451612903227
1893-09-01,38.7,17.82,5.533333333333333,86.4,10.25,15.063333333333334
1893-10-01,60.900000000000006,22.690322580645162,7.47741935483871,132.7,11.006451612903225,19.887096774193548
1893-11-01,36.9,24.86,9.363333333333333,180.1,11.976666666666667,22.39
1893-12-01,7.1,29.074193548387097,11.635483870967741,235.1,12.196774193548388,24.893548387096775
1894-01-01,2.5,31.43548387096774,13.64516129032258,255.0,13.8,25.032258064516128
1894-02-01,0.0,30.125,12.507142857142856,212.6,13.225,22.825
1894-03-01,47.5,26.948387096774194,11.851612903225806,170.4,13.745161290322581,17.938709677419357
1894-04-01,8.4,22.38,8.7,98.3,12.273333333333333,12.713333333333333
1894-05-01,15.3,17.0258064516129,5.261290322580645,57.5,10.248387096774193,8.83548387096774
1894-06-01,43.4,14.816666666666666,4.323333333333333,37.3,9.753333333333334,7.553333333333333
1894-07-01,46.6,13.038709677419355,3.3806451612903223,43.3,8.480645161290322,7.748387096774193
1894-08-01,64.4,14.90967741935484,4.532258064516129,59.9,9.358064516129033,11.235483870967743
